file,id_sente,id_article,domain,year,sentences,classe
C75_Folha_17-10-2022_15h04_titulo,4492,c75f,politics,2022,"Falar em atentado contra Tarcísio é prematuro, e câmeras irão esclarecer, diz secretário de SP.",-1
C96_OGlobo_18-10-2022_19h49,6000,c96o,politics,2022,"O presidente afirmou que ""pintou um clima"" e pediu para entrar na casa onde elas estavam.",-1
C49_Folha_17-07-2007_08h25,2373,c49f,politics,2007,"O importante é que foi uma abertura extraordinária dos Jogos Pan-Americanos"", afirmou.",-1
C87_Estadao_21-07-2007_00h00,5276,c87e,politics,2007,Já o senador Aloizio Mercadante (PT-SP) não tem respaldo junto aos militares.,1
C27_OGlobo_18-10-2007_00h00,1106,c27o,sports,2007,"Aos 42, Ronaldinho Gaúcho por muito pouco não ampliou para o Brasil.",0
C18_Estadao_16-04-2007_13h44,480,c18e,world,2007,"Por meio de um porta-voz, Bush também comentou o ataque:",0
C81_Folha_06-10-2022_15h58,4932,c81f,culture,2022,"Pode-se dizer que, na frase, está contida sua profissão de fé.",1
C41_Estadao_20-07-2007_12h23,1910,c41e,sports,2007,"O Brasil entrou na piscina com Fernando Silva, Nicholas Santos, Eduardo Deboni e César Cielo - este último não disputou as eliminatórias (foi substituído na quinta-feira por Thiago Pereira) para ser poupado para a final, o que foi fundamental para a vitória, já que Cielo foi o mais rápido dos brasileiros.",1
C6_OGlobo_23-09-2022_16h19_titulo,3145,c6o,politics,2022,PT corre atrás do voto útil e tenta conter abstenção,1
C66_OGlobo_15-10-2022_08h39,3728,c66o,sports,2022,"O papa me abençoou, botou a mão em mim, nunca tinha chegado perto do papa - disse, na entrevista.",-1
C87_Estadao_21-07-2007_00h00,5276,c87e,politics,2007,Já o senador Aloizio Mercadante (PT-SP) não tem respaldo junto aos militares.,1
C74_OGlobo_17-10-2022_13h11,4425,c74o,politics,2022,"Um, em especial por mim também, a questão do livre mercado, não regulamentação, o agronegócio, mais que orgulho nacional, garante a nossa segurança alimentar"", declarou Bolsonaro à imprensa.",-1
C30_Estadao_07-08-2007_07h59,1283,c30e,daily,2007,"O Itaú, segundo maior banco privado do País, obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano, superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos.",1
C74_Folha_17-10-2022_15h10,4351,c74f,politics,2022,"""É sobre isso, é sobre o idealismo da família, idealismo dos filhos.",-1
C57_Folha_06-10-2022_05h12,2939,c57f,world,2022,Líderes mundiais também expressaram seu pesar diante do caso.,0
C81_Estadao_07-10-2022_08h48,4859,c81e,culture,2022,"A literatura, muito além da psicanálise e da sociologia, é a grande linguagem que, ao nos encantar, nos aproxima do essencial da experiência humana e de nós mesmos.",-1
C42_Estadao_25-09-2007_14h28,1948,c42e,politics,2007,"Estamos aguardando e isso pode aprofundar, ter desdobramentos na investigação"", acrescentou.",-1
C78_OGlobo_18-10-2022_08h18,4676,c78o,world,2022,"""Não entendo o que está acontecendo"" — diz o co-piloto.",-1
C78_Folha_18-10-2022_22h25,4660,c78f,world,2022,"A gravação foi solicitada pelas partes civis, segundo as quais ouvir a voz dos pilotos era ""absolutamente indispensável"" para a ""busca da verdade"".",-1
C81_Folha_06-10-2022_15h58,4934,c81f,culture,2022,"Se a obra de Aleksiévitch se inscreve no quadro mais distanciado do jornalismo, trabalhando a partir do relato coletado, a de Ernaux, de 82 anos, sai do particular para tocar o coletivo.",1
C41_Estadao_20-07-2007_12h23,1910,c41e,sports,2007,"O Brasil entrou na piscina com Fernando Silva, Nicholas Santos, Eduardo Deboni e César Cielo - este último não disputou as eliminatórias (foi substituído na quinta-feira por Thiago Pereira) para ser poupado para a final, o que foi fundamental para a vitória, já que Cielo foi o mais rápido dos brasileiros.",1
C77_Estadao_18-10-2022_10h07,4601,c77e,politics,2022,"O silêncio das Forças Armadas passou a ser confrontado pela oposição e virou alvo de ações na Justiça, já que a ideia de promover uma contagem paralela partiu da Defesa e acabou estimulando outras autoridades a fazer o mesmo procedimento para eventualmente contrapor os achados dos militares.",0
C1_Estadao_04-08-2006_05h54,1,c1e,world,2006,"""Não houve sobreviventes"", disse Okala.",-1
C90_Estadao_20-12-2007_16h28,5430,c90e,politics,2007,"""Não tem como o governo ceder.",-1
C81_Folha_06-10-2022_15h58_titulo,4938,c81f,culture,2022,"Academia Sueca reconhece coragem da escritora francesa, que vem à Flip, com prêmio anunciado nesta quinta-feira.",0
C68_Estadao_16-10-2022_11h22,3818,c68e,world,2022,"As forças internacionais transformaram a questão de Taiwan em um assunto internacional, que a China sempre relutou em admitir no passado"", disse Chen Chien-fu, professor do Instituto de Pós-Graduação de Estudos da China da Universidade Tamkang, na cidade de Nova Taipé.",-1
C70_Folha_16-10-2022_3h06,3990,c70f,politics,2022,"o PT extrapolou (ultrapassou, passou) de todos os limites"" e se mostrou inconformado com a reprodução das afirmações dadas em entrevista a um podcast que viralizou nas redes sociais, causou muita indignação e gerou comentários de repúdio de personalidades do meio político, cultural e de diversos setores da sociedade.",1
C42_OGlobo_19-09-2007_13h37,1988,c42o,politics,2007,"""Continuo entendendo que cada representação deve ter tratamento distinto.",-1
C99_OGlobo_19-10-2022_20h30,6184,c99o,politics,2022,"Posso lhes assegurar, portanto, que meu governo não adotará quaisquer atitudes que firam a liberdade de culto e de pregação ou criem obstáculos ao livre funcionamento dos templos.",-1
C75_OGlobo_17-10-2022_14h45,4505,c75o,politics,2022,"O Nico [Osvaldo Nico Gonçalves] delegado-geral está lá, uma equipe do DHPP com três delegados.",-1
C16_Folha_21-08-2006_10h14,346,c16f,politics,2006,O horário foi estabelecido para garantir que as renúncias sejam publicadas no Diário Oficial do Congresso desta terça-feira.,0
C10_OGlobo_24-09-2022_18h15_titulo,91,c10o,politics,2022,"Bolsonaro (PL), Ciro (PDT), Tebet (MDB), Soraya (União Brasil), Felipe D'Ávila (Novo) e Padre Kelmon (PTB) participaram de evento promovido por pool de veículos de imprensa.",0
C94_Folha_18-10-2022_18h44,5812,c94f,politics,2022,"Na semana passada, o presidente do Cade (Conselho Administrativo de Defesa Econômica), Alexandre Cordeiro, e o ministro da Justiça, Anderson Torres, pediram investigações de institutos.",0
C17_Estadao_20-08-2006_21h41,362,c17e,politics,2006,"""Eu não posso ficar fazendo propaganda de deputado porque tem muitos aqui atrás do palco"", disse o presidente.",-1
C74_Estadao_17-10-2022_13h29,4305,c74e,politics,2022,"""Eu tenho certeza que todo cidadão de bem não vai abrir mão também e jamais negociará a sua família, o seu bem mais precioso.",-1
C65_OGlobo_14-10-2022_08h45_titulo,3664,c65o,culture,2022,"Há alguns pequenos danos no quadro, mas a pintura está ilesa.",-1
C57_Folha_06-10-2022_05h12,2938,c57f,world,2022,"Em um dos massacres mais mortais da história da Tailândia, um ex-policial matou 37 pessoas, incluindo 24 crianças de dois a cinco anos -a maioria a facadas- ao invadir uma creche no nordeste do país.",1
C79-Folha_17-10-2022_23h01,4734,c79f,politics,2022,"Mas as pautas, especialmente relacionadas à segurança pública, são bastante convergentes.",1
C16_Folha_21-08-2006_10h14,352,c16f,politics,2006,"Os deputados da bancada evangélica, por exemplo, já teriam perdido o apoio das igrejas ligadas a eles.",1
C66_Estadao_15-10-2022_15h31,3677,c66e,sports,2022,"Ele disse que quer se dedicar mais aos familiares, neste momento.",0
C61_Folha_13-10-2022_14h35_titulo,3392,c61f,politics,2022,Confira nova pesquisa Datafolha para presidente nesta sexta,0
C44_Folha_19-09-2007_12h03,2057,c44f,politics,2007,"Ficou fatiado nesse monte de processos porque o conselho assim o quis"", criticou Nery.",-1
C49_OGlobo_16-07-2007_11h54,2386,c49o,politics,2007,"O presidente disse que, depois de deixar o Maracanã, algumas pessoas afirmaram que o protesto teria sido organizado e que poderia ter acontecido por causa do sistema de distribuição dos convites para o evento.",0
C51_Estadao_08-09-2022_17h50,2522,c51e,world,2022,A morte da rainha marca o fim de uma era em um país que enfrenta sua pior crise econômica em 40 anos.,0
C70_OGlobo_16-10-2022_01h30,4008,c70o,politics,2022,"Devia ter umas 12, 13, 14 meninas.",-1
C79-OGlobo_18-10-2022_05h02,4762,c79o,politics,2022,"As desavenças com o presidente permaneceram até este ano, quando o chamou de ""ladrão"" da rachadinha.",1
C89_Estadao_31-10-2007_15h02,5355,c89e,politics,2007,"Veja Também:    'Renúncia de deputado da PB é escárnio', diz ministro do STF   Renúncia de Cunha Lima é 'covardia', diz viúva de rival   Cunha Lima seria julgado na próxima semana no Supremo Tribunal Federal (STF) por tentativa de homicídio.",-1
C84_Folha_15-10-2007_00h00,5119,c84f,politics,2007,"""Achei que não poderia votar isso hoje, tinha que discutir mais.",-1
C33_OGlobo_25-09-2007_19h59,1469,c33o,politics,2007,É imprescindível que cumpram os compromissos estabelecidos pelo Protocolo de Kyoto.,-1
C24_Folha_10-12-2021_17h49,855,c24f,politics,2021,"""aguarde até 10 dias úteis para que seu registro de vacina apareça no ConecteSUS, caso não aconteça busque o estabelecimento de saúde onde você tomou a vacina e solicite o registro na Rede Nacional de Dados em Saúde (RNDS), do Ministério da Saúde"".",-1
C87_OGlobo_25-07-2007_10h51,5298,c87o,politics,2007,"""O presidente agradeceu a Waldir Pires a condução com altivez do Ministério da Defesa, mas ponderou que era necessário um novo perfil para o Ministério da Defesa e para conduzir a crise aérea"", disse Baumbach.",-1
C82_Estadao_11-01-2006_19h46,4950,c82e,politics,2006,"""Acho que o TCU tem de fiscalizar, mas enquanto não ficarem esclarecidas (as suspeitas), não se pode dizer que uma empresa é culpada"", afirmou.",-1
C59_Estadao_06-10-2022_20h44,3042,c59e,politics,2022,Muitos perguntam se há articulação com o Lula ou uma discussão programática com o PT.,-1
C64_Oglobo_14-10-2022_13h53,3550,c64o,culture,2022,"""Conheci Robbie Coltrane há 40 anos.",-1
C5_Estadao_12h36_31-10-2007_titulo,2418,c5e,politics,2007,"De saída, presidente demissionário da agência cobra explicações do ministro sobre sua atuação.",1
C48_OGlobo_25-09-2022_18h05,2315,c48o,world,2022,"A pesquisa de boca de urna da eleição na Itália divulgada neste domingo (25) aponta que a coalizão de direita - formada pelo partido pós-fascista Irmãos da Itália (Fratelli d'Italia, FDI) de Giorgia Meloni, a Liga de Matteo Salvini e Forza Italia (FI) do magnata Silvio Berlusconi - deve sair vencedora das eleições nacionais.",1
C54_Folha_28-09-2022_06h25,2729,c54f,politics,2022,"Em nota, Mello justifica a declaração de apoio dizendo que a atuação do presidente Jair Bolsonaro (PL) no cargo revelou uma nação ""estarrecida por seus atos e declarações a constrangedora figura de um político menor"".",-1
C60_OGlobo_07-10-2022_09h01,3184,c60o,world,2022,"A posição foi seguida pela Argentina, que na quinta também não endossou o texto da da OEA.",0
C65_OGlobo_14-10-2022_08h45_titulo,3665,c65o,culture,2022,"Ativistas jogam sopa de tomate em obra de Van Gogh, veja vídeo.",0
C3_Folha_19-07-2007_21h05,1237,c3f,daily,2007,"A TAM afirma que ""o procedimento não configura qualquer obstáculo ao pouso da aeronave"".",-1
C42_OGlobo_19-09-2007_13h37_titulo,1998,c42o,politics,2007,"De acordo com o presidente do conselho, sessão está marcada para semana que vem.",0
C67_Estadao_15-10-2022_17h00,3735,c67e,politics,2022,"""Não foi uma decisão fácil.",-1
C16_OGlobo_21-08-2006_10h45,357,c16o,politics,2006,"Os parlamentares acusados de envolvimento com o esquema de superfaturamento das ambulâncias têm até a meia-noite desta segunda-feira, dia 21, para renunciar ao mandato, caso queiram escapar do julgamento por quebra de decoro.",1
C55_Estadao_28-09-2022_10h00,2761,c55e,politics,2022,Essa janela de inclusão está diminuindo com o tempo.,0
C95_OGlobo_11-10-2022_21h45,5935,c95o,politics,2022,"Uma camiseta vale dois quilos de carne,  e a Barbara sente que não tem escolha.",1
C10_Estadao_24-09-2022_21h45,34,c10e,politics,2022,Adversários subiram tags como “fugiu” e “Cadê o Lula” entre as mais comentadas do Twitter.,1
C67_OGlobo_15-10-2022_13h46_titulo,3813,c67o,politics,2022,Ex-presidente do partido Novo foi um crítico constante dos governos petistas e disputou as eleições presidenciais de 2018 calcado no discurso do liberalismo econômico.,0
C93_Estadao_15-12-2006_14h59,5695,c93e,politics,2006,"Segundo a assessoria de imprensa dele, Cid deverá conceder entrevista coletiva no dia 20, quando anunciará seu secretariado.",0
C44_Folha_19-09-2007_12h03,2051,c44f,politics,2007,"A unificação dos processos tem o apoio da bancada do PT no Senado e do PSOL, partido que ingressou com três das quatro representações contra Renan.",-1
C76_Estadao_18-10-2022_5h17,4525,c76e,daily,2022,"Recentemente, vídeos em que ele estaria constrangendo servidores do banco vieram à tona.",1
C81_Folha_06-10-2022_15h58,4911,c81f,culture,2022,"Ainda naquela entrevista no ano passado, a escritora reivindicou seu lugar de vanguarda na corrente feminista, a partir de ""La Femme Gelée"" (a mulher gelada).",1
C46_Estadao_20-09-2022_17h28,2175,c46e,politics,2022,"Os ministros Luís Roberto Barroso, Alexandre de Moraes, Gilmar Mendes, Ricardo Lewandowski, Rosa Weber e Cármen Lúcia acompanharam o relator no caso e votaram para manter os decretos de Bolsonaro suspensos.",0
C81_Estadao_07-10-2022_08h48,4889,c81e,culture,2022,Os fatos ilustram bem a diferença.,1
C81_Folha_06-10-2022_15h58,4914,c81f,culture,2022,"Com ""O Lugar"", livro de 1983 no qual, após a morte do pai, vendeiro em um vilarejo normando, retrata sua figura em paralelo à questão de sua ascensão social por meio da intelectualidade, ela inventou uma espécie de ""romance de si"" de cunho sociológico.",1
C69_Estadao_15-10-2022_23h31,3898,c69e,politics,2022,"Gonçalves disse ainda que a ""desinformação gera audiência"", mas que a análise do processo não poderá perder de vista as condições de ""exercício legítimo da liberdade de imprensa e de opinião"".",-1
C27_OGlobo_18-10-2007_00h00,1096,c27o,sports,2007,Acabou em goleada o reencontro da Seleção Brasileira com a torcida carioca.,1
C81_Estadao_07-10-2022_08h48,4871,c81e,culture,2022,"é a um tempo o lugar do pai, o espaço da infância, e o ponto de partida para a vida madura, com a alegria da partida e as angústias da separação.",1
C24_Oglobo_10-12-2021_21h04,874,c24o,politics,2021,"Em Teresina, a prefeitura registrou a aplicação das doses em um site alternativo.",0
C72_Estadao_17-10-2022_00h30,4123,c72e,politics,2022,"Lula, por sua vez, demonstrou irritação e, mais vezes do que o rival, recorreu a xingamentos como mentiroso e cara de pau.",1
C74_OGlobo_17-10-2022_13h11,4428,c74o,politics,2022,Zezé Di Camargo afirmou que o país está dividido e pregou união dos brasileiros.,0
C74_Folha_17-10-2022_15h10,4369,c74f,politics,2022,"E uma coisa que eu não abro mão é da família, e eu tenho certeza que todo cidadão de bem não vai abrir mão e jamais negociará a sua família, seu bem mais precioso.",-1
C48_OGlobo_25-09-2022_18h05,2338,c48o,world,2022,"Também ocorre no momento em que a terceira maior economia da União Europeia, uma das mais endividadas, tenta lidar com a disparada dos preços da energia, as taxas de juros crescentes e as consequências da invasão russa da Ucrânia.",1
C9_Estadao_04-08-2006_09h53,3276,c9e,politics,2006,"As fraudes envolviam, também, o superfaturamento de contratos com fornecedores da Assembléia, além de uma verdadeira ""farra"" com passagens aéreas distribuídas fartamente entre os parlamentares, seus familiares e amigos.",1
C69_Estadao_15-10-2022_23h31,3887,c69e,politics,2022,"A ação pede que a emissora se abstenha de reproduzir mais conteúdos e notícias sobre fatos que, segundo a coligação de Lula, são ""sabidamente inverídicos e descontextualizados"" em relação ao candidato e ao processo eleitoral - seja por meio da rádio, TV e meios digitais, como o YouTube.",0
C84_Folha_15-10-2007_00h00,5129,c84f,politics,2007,"Os ministros definiram que no caso de perseguição política ou de mudança da doutrina partidária, o político está livre para deixar a legenda.",0
