file,id_sente,id_article,domain,year,sentences,classe
C94_Folha_18-10-2022_18h44,5795,c94f,politics,2022,"""Não haverá açodamento, mas tem que haver um start com relação à disposição de trazer esse assunto com a urgência que ele requer, dado o histórico de três, quatro eleições com erros repetidos causando prejuízo à democracia brasileira.",-1
C68_OGlobo_16-10-2022_04h01,3877,c68o,world,2022,"Insistimos em lutar pela perspectiva de uma reunificação pacífica com a maior sinceridade e com o maior esforço"", discursou Xi Jinping.",-1
C49_Estadao_16-07-2007_07h53,2350,c49e,politics,2007,"Na cerimônia, um microfone havia sido preparado para o presidente declarar os jogos abertos - mas a idéia acabou abandonada, sem mais explicações.",0
C34_Folha_20-08-2007_12h22,1522,c34f,politics,2007,"Até o ano passado, o trabalho de fiscalização sobre as declarações suspeitas era mais burocrático e demorado.",1
C60_Estadao_07-10-2022_08h43,3147,c60e,world,2022,"A resolução ainda manifesta ""profunda preocupação"" diante de prisões arbitrárias em massa, detenções e assédio de representantes da sociedade civil, defensores dos direitos humanos, representantes da oposição política e jornalistas.",0
C46_Estadao_20-09-2022_17h28,2170,c46e,politics,2022,"?O direito à vida compreende, por conseguinte, um plexo de direitos e garantias constitucionais que dele se originam com o propósito final de protegê-lo.",-1
C14_Folha_22-08-2006,237,c14f,world,2006,"""Carreguei muitos mortos, e muitos deles eram apenas partes de corpos.",-1
C74_OGlobo_17-10-2022_13h11,4414,c74o,politics,2022,"O segundo turno está marcado para o próximo dia 30, e diversos artistas têm manifestado apoio a Bolsonaro ou ao ex-presidente Lula (PT) durante o período de campanha.",0
C65_Estadao_14-10-2022_11h56,3599,c65e,culture,2022,"Os seguranças do museu chegaram logo depois e levaram os visitantes para fora da sala 43, onde o trabalho está em exibição.",0
C95_OGlobo_11-10-2022_21h45,5931,c95o,politics,2022,"O preço da cebola subiu 127%; o do café, 37%; e o da farinha de trigo, 35%.",0
C17_Folha_21-08-2006,385,c17f,politics,2006,"""Não sou nenhum expert, mas gosto de dançar.",-1
C10_Estadao_24-09-2022_21h45,37,c10e,politics,2022,"As redes reagiram com os termos ""O que é o que é"", ""Viagra"" e ""vara curta"" entrando nos trending topics, que listam os assuntos mais comentados do Twitter.",0
C19_Estadao_16-04-2007_11h02,538,c19e,sports,2007,"Internado em um hospital em Buenos Aires, ele teve uma recaída e voltou a sentir dores devido a hepatite aguda que o atinge, segundo seu médico pessoal, Alfredo Cahe.",0
C87_OGlobo_25-07-2007_10h51_titulo,5315,c87o,politics,2007,Waldir Pires sai do Ministério da Defesa.,0
C27_Folha_17-10-2007_23h53,1060,c27f,sports,2007,"Aos 19min, Maicon arrancou pelo lado direito do ataque e cruzou.",0
C80_Folha_17-10-2022_16h56,4808,c80f,sports,2022,Ele era um carro de F1.,0
C52_OGlobo_28-09-2022_10h34,2625,c52o,politics,2022,"A apuração é transparente, a apuração é auditável e é fiscalizada por todos aqueles que estão inscritos"", acrescentou.",-1
C49_Estadao_16-07-2007_07h53,2344,c49e,politics,2007,"A declaração foi feita pelo presidente do Comitê Olímpico Brasileiro (COB), Carlos Nuzman.",0
C81_Folha_06-10-2022_15h58_titulo,4939,c81f,culture,2022,"Annie Ernaux, Nobel de Literatura, desafia lugar da ficção e da mulher.",1
C89_Folha_01-11-2007_00h00,5394,c89f,politics,2007,"Em uma manobra para escapar de um julgamento no Supremo Tribunal Federal pelo atentado a tiros contra um adversário, o tucano Ronaldo Cunha Lima (PB) renunciou ontem a seu mandato na Câmara.",1
C48_Estadao_25-09-2022_11h11,2254,c48e,world,2022,"Esta será a primeira eleição após a redução do número de parlamentares, o que altera a essência da lei eleitoral de 2017.",0
C32_OGlobo_16-07-2007_12h58,1381,c32o,world,2007,"O Japão fica em uma das zonas sísmicas mais ativas do mundo, e os terremotos de grande intensidade são relativamente freqüentes, apesar de não provocarem normalmente danos significativos, já que as construções do país estão preparadas para os tremores.",1
C79-Folha_17-10-2022_23h01,4730,c79f,politics,2022,"Em um vídeo com ministros divulgado posteriormente, Bolsonaro classificou como uma ""vergonha"" não ter acesso a informações de órgãos de inteligência.",0
C9_OGlobo_04-08-2006_14h09,3303,c9o,politics,2006,"?Essa investigação demonstra a existência de uma grande organização criminosa no estado de Rondônia, que teve início na Assembléia Legislativa e estendeu seus ?tentáculos? para parte dos poderes do Estado, comprometendo e envolvendo pessoas do Tribunal de Justiça, do Tribunal de Contas, do Ministério Público e do Poder Executivo?, resumiu Mesquita.",-1
C44_Folha_19-09-2007_12h03,2056,c44f,politics,2007,Eu advogo a causa do tratamento distinto a cada representação.,-1
C44_OGlobo_02-10-2007_13h23,2075,c44o,politics,2007,"Desde o primeiro processo, se destaca pela defesa árdua ao presidente da Casa.",1
C74_OGlobo_17-10-2022_13h11,4409,c74o,politics,2022,"Nossa proposta, nosso apoio, é fazer com que o Brasil se una cada vez mais.",-1
C93_Estadao_15-12-2006_14h59,5626,c93e,politics,2006,"Com o reajuste, o gasto da Assembléia Legislativa com a folha salarial pula de R$ 8,5 milhões para R$ 16,2 milhões, mas o relator da proposta orçamentária de 2007 da casa, deputado Elmar Nascimento (PL), afirma que o orçamento não será alterado.",0
C86_Estadao_17-04-2007_13h45,5233,c86e,politics,2007,Veja abaixo a relação das empresas que sofreram busca e apreensão.,0
C91_Estadao_15-12-2007_00h00,5513,c91e,politics,2007,"o ofício chegou depois que o Ministério Público Federal, requerente da paralisação, o enviou aos militares - o governo federal não teria mandado o documento.",0
C79-Folha_17-10-2022_23h01,4749,c79f,politics,2022,"Procurado pela campanha bolsonarista, Moro declarou voto no presidente e foi ao debate promovido por Folha, UOL, Band e TV Cultura neste domingo (16) ao lado do candidato à reeleição -o ex-ministro foi convidado para provocar e desestabilizar Lula.",1
C65_Folha_14-10-2022_13h05,3645,c65f,culture,2022,Outra postagem pede o engajamento de todos na causa ambiental.,0
C78_OGlobo_18-10-2022_08h18,4681,c78o,world,2022,"Pouco tempo depois, apesar das tentativas de manobras, eles percebem que a aeronave está em queda.",0
C25_OGlobo_31-12-2021_21h56,944,c25o,culture,2021,"A vida chama, e a vida tem muita força?.",-1
C68_Folha_16-10-2022_10h48,3846,c68f,world,2022,"Afinal, John Lee, um aliado de Pequim, foi nomeado líder da ilha em maio após o regime comunista modificar a lei eleitoral honconguesa e ampliar seu controle.",0
C34_Folha_20-08-2007_12h22,1517,c34f,politics,2007,"""O Leão está mais atento.",-1
C93_Estadao_15-12-2006_14h59,5617,c93e,politics,2006,"Atualmente, o salário dos deputados é de R$ 6.700 e geralmente acompanha os reajustes dos deputados federais.",0
C61_Estadao_14-10-2022_07h36,3377,c61e,politics,2022,O instituto entrevistou 2.898 eleitores em 180 municípios em 26 das 27 unidades federativas do Brasil (a exceção foi o estado de Roraima).,0
C33_Folha_26-09-2007,1442,c33f,politics,2007,"A crítica comum é que a expansão do consumo de álcool ""roubaria"" terras que poderiam ser usadas na produção de alimentos.",1
C33_Estadao_25-09-2007_10h51,1410,c33e,politics,2007,"Lula apontou o etanol e o biodiesel como oportunidades de países pobres e em desenvolvimento terem autonomia energética, sem grandes investimentos.",0
C35_OGlobo_21-09-2022_21h41,1582,c35o,world,2022,"?Isso não é um blefe?, destacou Putin.",-1
C30_Estadao_07-08-2007_07h59,1274,c30e,daily,2007,"A carteira de crédito do Itaú, incluindo avais e fianças, saltou de R$ 74,8 bilhões em junho de 2006 para R$ 104,8 bilhões ao final do segundo trimestre deste ano, um salto de 40,2%.",0
C24_Oglobo_10-12-2021_21h04,879,c24o,politics,2021,"Na página do ConecteSUS, a informação para o usuário era:",0
C63_Estadao_14-10-2022_09h17,3462,c63e,politics,2022,"""Quem é hoje",-1
C94_Estadao_18-10-2022_19h36,5757,c94e,politics,2022,"A solução encontrada foi votar um requerimento de 2014, feito para acelerar um projeto do deputado Rubens Bueno (Cidadania-PR), e que tem assinaturas até de deputados da esquerda, como Jandira Feghali (PCdoB-RJ) e Ivan Valente (PSOL-SP).",0
C81_Estadao_07-10-2022_08h48,4892,c81e,culture,2022,reduziu a questão:,0
C44_OGlobo_02-10-2007_13h23,2083,c44o,politics,2007,"O senador Almeida Lima (PMDB-SE) disse nesta terça-feira (2) que está tranqüilo e cada vez mais ?popular? em Sergipe, seu estado natal, com as atitudes que adota em relação aos processos contra o senador Renan Calheiros (PMDB-AL).",0
C64_Oglobo_14-10-2022_13h53,3562,c64o,culture,2022,"Com esse último, venceu três prêmios",0
C5_OGlobo_27-08-2007_07h52,2449,c5o,politics,2007,"Hoje está prevista a publicação, no Diário Oficial, da abertura de processo administrativo contra a Anac.",0
C95_Folha_19-10-2022_04h00,5887,c95f,politics,2022,"É a maior alta para os nove primeiros meses do calendário em 28 anos, ou desde o início do Plano Real, apontam dados do IPCA (Índice Nacional de Preços ao Consumidor Amplo) consultados pela Folha.",0
C10_Estadao_24-09-2022_21h45,55,c10e,politics,2022,"""tira remédio da Farmácia Popular, mas mantém a compra de Viagra; não compra vacina para a covid-19, mas distribui prótese peniana para seus amigos?""",-1
C76_OGlobo_17-10-2022_23h28,4570,c76o,daily,2022,"A TV Globo apurou que a decisão foi tomada durante a reunião do Conselho de Administração da Caixa que analisou um relatório da corregedoria, com mais de 500 páginas, sobre as denúncias de assédio contra o ex-presidente do banco Pedro Guimarães.",0
C98_OGlobo_19_10_2022_18h02_titulo,6154,c98o,politics,2022,Resultados se referem à intenção de voto no momento das entrevistas.,0
C18_Estadao_16-04-2007_13h44,455,c18e,world,2007,"""Todo o corpo universitário está chocado.",-1
C49_OGlobo_16-07-2007_11h54,2387,c49o,politics,2007,"O presidente Luiz Inácio Lula da Silva preferiu não polemizar sobre as vaias que recebeu na festa de abertura dos Jogos Pan-Americanos, no estádio do Maracanã, na última sexta-feira (13).",1
C23_Estadao_23-07-2007_13h58,793,c23e,world,2007,"Desde sexta-feira, centenas de pessoas na Inglaterra foram resgatadas de suas casas, no que a Força Aérea britânica chamou de ""a maior operação de resgate em tempos de paz"".",0
C57_Estadao_06-10-2022_14h34,2905,c57e,world,2022,"A Tailândia, um país de maioria budista com cerca de 69 milhões de habitantes, tem algumas das taxas mais altas de posse de armas e homicídios de armas da Ásia, embora os níveis sejam muito mais baixos do que os dos Estados Unidos.",0
C93_Estadao_15-12-2006_14h59,5637,c93e,politics,2006,Farias não quis tecer outros comentários sobre o aumento de quase 91% para os federais.,0
C45_OGlobo_18-10-2007_08h33,2152,c45o,culture,2007,O que quero é que o artigo traga o assunto à tona e que ele seja discutido de maneira séria.,-1
C58_Folha_14-07-2022_19h06,2995,c58f,politics,2022,"O programa Farmácia Popular, por sua vez, distribui medicamentos básicos gratuitamente ou com desconto de até 90% para hipertensão, diabetes, asma, entre outras doenças, por meio de farmácias privadas conveniadas.",0
C64_Folha_14-10-2022_14h07,3531,c64f,culture,2022,A notícia foi confirmada por seu agente.,0
C15_Estadao_20-09-2022_17h11,270,c15e,politics,2022,"Naquela ocasião, o grupo Judeus pela Democracia repudiou o uso da expressão.",1
C97_Estadao_18-10-2022_11h50_titulo,6020,c97e,politics,2022,"Denúncias de assédio eleitoral explodem e chegam a 419 casos, dobro de 2018.",1
C54_OGlobo_28-09-2022_07h28,2746,c54o,politics,2022,"""Em defesa da sacralidade da Constituição e das liberdades fundamentais, em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático, tenho uma certeza absoluta: não votarei em Jair Bolsonaro!!!",-1
C79-Folha_17-10-2022_23h01,4712,c79f,politics,2022,"A acusação, na época, era que o presidente queria aparelhar a Polícia Federal para proteger a família de investigações.",0
C29_Estadao_26-11-2021_10h46,1183,c29e,science,2021,"A seguir, entenda o que se sabe até aqui sobre a variante e os efeitos esperados sobre a pandemia.",0
C72_Folha_17-10-2022_01h28,4179,c72f,politics,2022,"Já em 2010, último ano da gestão do petista, havia 6,3 milhões de estudantes matriculados.",0
C97_Folha_18-10-2022_20h42,6027,c97f,politics,2022,"Até domingo (16), as centrais haviam recebido 75 relatos de assédio eleitoral no trabalho e 4 em ambientes religiosos.",0
C74_Folha_17-10-2022_15h10_titulo,4391,c74f,politics,2022,"Cantores sertanejos falam em família, religião e socialismo ao apoiar Bolsonaro.",0
C98_Estadao_19-10-2022_18h09,6088,c98e,politics,2022,"Na quinta-feira, 14, o presidente do Conselho Administrativo de Defesa Econômica (Cade), Alexandre Cordeiro, determinou a abertura de um inquérito para investigar as empresas Datafolha, Ipec e Ipespe, sob o argumento de haver indícios de que os institutos de pesquisa atuaram ""na forma de cartel"" para ""manipular"" as eleições, cometendo o mesmo erro sobre o resultado da votação do último dia 2 para escolher quem vai comandar o País nos próximos quatro anos, a partir de 2023.",0
C21_Estadao_06-08-2007_15h40,687,c21e,daily,2007,"De acordo com informações da Defesa, a primeira etapa da reforma será feita com a reforma de um terço da pista, em uma das cabeceiras.",0
C59_OGlobo_06-10-2022_21h11,3094,c59o,politics,2022,"O candidato à Presidência pelo PT estava na caçamba de uma caminhonete junto ao vice na chapa, Geraldo Alckmin, do PSB.",0
C94_Estadao_18-10-2022_19h36_titulo,5792,c94e,politics,2022,"Bolsonaristas querem votar mérito do texto antes do segundo turno das eleições, mas parte da base diverge",0
C65_Estadao_14-10-2022_11h56,3582,c65e,culture,2022,"A dupla foi presa, segundo a LBC News, sob ""dano criminal"".",0
C81_Folha_06-10-2022_15h58,4911,c81f,culture,2022,"Ainda naquela entrevista no ano passado, a escritora reivindicou seu lugar de vanguarda na corrente feminista, a partir de ""La Femme Gelée"" (a mulher gelada).",1
C5_Estadao_12h36_31-10-2007,2404,c5e,politics,2007,"Ele diz que vai cumprir a ""quarentena"" e não vai aceitar nem sondagens no setor de aviação civil.",-1
C26_Folha_19-12-2021_18h54,1017,c26f,world,2021,"O pleito também teve 55% de participação, índice superior ao do primeiro turno (47%) e do plebiscito para a Constituinte (42,5%).",0
C79-Folha_17-10-2022_23h01,4720,c79f,politics,2022,"Apesar de não descartar a disputa presidencial daqui a quatro anos, Moro também está de olho no Governo do Paraná, cuja vitória se tornaria viável com apoio de bolsonaristas.",1
C80_Folha_17-10-2022_16h56,4795,c80f,sports,2022,"""Não riam.",-1
C59_OGlobo_06-10-2022_21h11,3069,c59o,politics,2022,"A campanha também ganhou adesão de quatro economistas que participaram da criação do Plano Real, responsável pela estabilização da economia brasileira e combate à hiperinflação a partir de 1994: Pedro Malan, ex-ministro da Fazenda; Armínio Fraga e Pérsio Arida, ex-presidentes do Banco Central; e Edmar Bacha, ex-presidente do BNDES.",0
C56_Folha_06-10-2022_16h13,2871,c56f,world,2022,"Assim, a polícia de DC não pode prender quem se enquadra nesse limite.",0
C27_Folha_17-10-2007_23h53,1061,c27f,sports,2007,"Aos 27min, Kaká arrancou e chutou de fora da área.",0
C55_Folha_28-09-2022_00h05,2791,c55f,politics,2022,"A sondagem da Quaest, empresa de consultoria e pesquisa, ouviu 2.000 pessoas com mais de 16 anos nos domicílios de sábado (24) até a noite desta terça (27).",0
C48_Folha_25-09-2022_18h04,2295,c48f,world,2022,"No sistema misto, majoritário e proporcional, um terço das cadeiras é ocupado pelos mais votados, e o restante, por distribuição proporcional.",0
C90_OGlobo_27-11-2007_17h25_titulo,5487,c90o,politics,2007,"""O senhor enganou a mim e a toda a sociedade brasileira"", escreveu a Lula.",-1
C99_OGlobo_19-10-2022_20h30,6172,c99o,politics,2022,"""O senhor nunca fechou igreja, o senhor nunca tirou a liberdade da gente, o senhor sempre tratou a gente com deferência, o senhor sempre tratou a gente com honra, o senhor teve uma relação republicana com todas as religiões""",-1
C13_Estadao_20-09-2022_15h53,187,c13e,world,2022,"Após a detenção, Mahsa entrou em coma e foi internada por três dias, morrendo na sexta-feira, 16.",0
C42_OGlobo_19-09-2007_13h37_titulo,1998,c42o,politics,2007,"De acordo com o presidente do conselho, sessão está marcada para semana que vem.",0
